"","PFE.Open","PFE.High","PFE.Low","PFE.Close","PFE.Volume","PFE.Adjusted"
"2016-04-06",29.924099,31.309298,29.914612,31.242884,158517384,24.167603
"2016-04-07",30.882353,31.385199,30.834915,31.081594,64692412,24.042835
"2016-04-08",31.148008,31.21442,30.626186,30.834915,55597973,23.852022
"2016-04-11",30.853889,30.901327,30.237192,30.256166,87735803,23.404337
"2016-04-12",30.265656,30.493359,30.170778,30.32258,45178972,23.455709
"2016-04-13",30.32258,30.93928,30.32258,30.872866,38429156,23.88138
"2016-04-14",30.815939,31.100569,30.673624,30.97723,33682467,23.962101
"2016-04-15",30.97723,31.100569,30.645161,30.834915,37179112,23.852022
"2016-04-18",30.834915,31.176472,30.635674,30.93928,38997262,23.932745
"2016-04-19",31.119545,31.49905,31.062618,31.204933,29954996,24.138247
"2016-04-20",31.166983,31.688805,31.166983,31.527514,36981593,24.387774
"2016-04-21",31.366224,31.764706,31.347248,31.537003,36025298,24.395119
"2016-04-22",31.54649,31.783682,31.375711,31.565466,27548714,24.417128
"2016-04-25",31.432638,31.565466,31.309298,31.508539,25569513,24.373095
"2016-04-26",31.49905,31.622391,31.233397,31.356735,30293330,24.255671
"2016-04-27",31.290323,31.508539,31.21442,31.309298,27503603,24.218971
"2016-04-28",31.280834,31.480076,31.072105,31.223909,34818995,24.152922
"2016-04-29",31.185959,31.26186,30.768501,31.034157,36061134,24.006136
"2016-05-02",30.891842,31.309298,30.834915,31.119545,40122407,24.072191
"2016-05-03",31.925997,32.229603,31.54649,31.973434,75396414,24.732712
"2016-05-04",31.944971,32.163189,31.622391,31.688805,38021364,24.512537
"2016-05-05",31.660341,32.0019,31.593927,31.850096,25047467,24.637302
"2016-05-06",31.669828,31.86907,31.49905,31.859583,24422234,24.64464
"2016-05-09",31.821632,32.220116,31.802656,32.087288,33182766,24.82078
"2016-05-10",32.096775,32.134724,31.764706,32.06831,26125498,24.806101
"2016-05-11",31.745731,31.840607,31.451612,31.461102,32037384,24.554333
"2016-05-12",31.518026,31.574953,31.233397,31.489565,26746515,24.576555
"2016-05-13",31.622391,31.736242,31.442125,31.489565,21622494,24.576555
"2016-05-16",31.242884,31.717268,31.129032,31.669828,23239224,24.717245
"2016-05-17",31.565466,31.63188,31.233397,31.337761,33175177,24.458073
"2016-05-18",31.318787,31.669828,31.280834,31.470589,21034889,24.561743
"2016-05-19",31.461102,31.717268,31.271347,31.669828,28095740,24.717245
"2016-05-20",31.764706,32.163189,31.736242,32.011387,36437939,24.98382
"2016-05-23",32.096775,32.172676,31.925997,31.944971,25126833,24.931984
"2016-05-24",31.963947,32.428844,31.963947,32.35294,29890808,25.250391
"2016-05-25",32.371918,32.637569,32.324478,32.590134,22152761,25.435511
"2016-05-26",32.504745,32.874763,32.504745,32.666035,26656292,25.494747
"2016-05-27",32.618595,32.969639,32.618595,32.836811,21569056,25.628033
"2016-05-31",32.893738,32.969639,32.618595,32.922199,34547274,25.694674
"2016-06-01",32.922199,33.149906,32.846298,32.969639,24361207,25.731701
"2016-06-02",32.912712,33.197342,32.751423,33.083492,31807717,25.820559
"2016-06-03",33.083492,33.092979,32.685009,32.912712,28377580,25.687273
"2016-06-06",32.922199,33.197342,32.846298,33.140415,21526791,25.864988
"2016-06-07",33.055027,33.197342,32.969639,33.055027,24776905,25.798342
"2016-06-08",32.988613,33.519924,32.893738,33.444023,23703195,26.101938
"2016-06-09",33.254269,33.681213,33.235294,33.50095,25440187,26.146372
"2016-06-10",33.311195,33.576851,33.225807,33.481972,21645366,26.131556
"2016-06-13",33.225807,33.349148,32.922199,32.960152,31296000,25.724297
"2016-06-14",32.827324,33.235294,32.80835,33.197342,33410430,25.90941
"2016-06-15",33.21632,33.387096,32.874763,33.007591,21372696,25.761318
"2016-06-16",32.903225,33.007591,32.656548,32.969639,23540563,25.731701
"2016-06-17",32.9981,33.026566,32.314991,32.466793,35423464,25.339245
"2016-06-20",32.71347,32.922199,32.428844,32.732449,23814919,25.546581
"2016-06-21",32.741936,33.092979,32.741936,32.969639,26725962,25.731701
"2016-06-22",32.960152,33.159393,32.64706,32.703983,26515583,25.524366
"2016-06-23",32.922199,32.960152,32.542694,32.817837,25111339,25.613222
"2016-06-24",32.06831,32.685009,32.011387,32.229603,46376211,25.154127
"2016-06-27",32.06831,32.23909,31.812143,32.06831,31359662,25.028244
"2016-06-28",32.400379,32.703983,32.182163,32.675522,25068547,25.502155
"2016-06-29",32.846298,33.349148,32.798862,33.21632,26206761,25.924227
"2016-06-30",33.339657,33.462997,33.149906,33.406071,28451465,26.072323
"2016-07-01",33.349148,33.823528,33.320683,33.747627,20371290,26.33889
"2016-07-05",33.719166,34.079697,33.633778,33.97533,21972843,26.516609
"2016-07-06",33.984821,34.060722,33.567364,34.02277,27226928,26.553637
"2016-07-07",33.956356,34.089184,33.73814,33.937382,19081089,26.486988
"2016-07-08",34.041744,34.335861,33.870968,34.269451,18752873,26.746162
"2016-07-11",34.222012,34.487667,34.184059,34.297913,17406915,26.768375
"2016-07-12",34.297913,34.440228,34.184059,34.383301,17066368,26.835016
"2016-07-13",34.421253,34.563568,34.354839,34.449715,14611497,26.886854
"2016-07-14",34.620495,35.066414,34.392788,35.028461,29155116,27.338543
"2016-07-15",35.075901,35.28463,34.753323,34.886147,26445387,27.227468
"2016-07-18",34.810246,35.094875,34.677418,34.76281,17827567,27.131212
"2016-07-19",34.791271,34.981026,34.677418,34.76281,17614975,27.131212
"2016-07-20",35.009487,35.037952,34.800758,34.800758,12937112,27.160828
"2016-07-21",34.791271,34.933586,34.648956,34.829224,13772091,27.183037
"2016-07-22",34.914612,34.95256,34.800758,34.857685,14209501,27.205256
"2016-07-25",34.914612,34.95256,34.639469,34.895638,12833293,27.234875
"2016-07-26",34.943073,34.981026,34.772297,34.943073,12773953,27.271898
"2016-07-27",34.867172,35.028461,34.772297,34.962048,15877456,27.286711
"2016-07-28",34.990513,35.018974,34.629982,34.791271,17134878,27.153429
"2016-07-29",34.800758,35.056927,34.772297,35,22675545,27.316336
"2016-08-01",35.123341,35.474384,35.085388,35.398483,29911044,27.627331
"2016-08-02",34.876659,34.933586,34.278938,34.525616,34914488,26.946096
"2016-08-03",34.07021,34.108158,33.263756,33.481972,44941190,26.348776
"2016-08-04",33.681213,33.700191,33.349148,33.349148,26482593,26.244253
"2016-08-05",33.548386,33.709679,33.415562,33.624287,28665006,26.460777
"2016-08-08",33.472485,33.472485,32.93169,33.140415,32189687,26.079992
"2016-08-09",33.197342,33.491463,33.111954,33.28273,18054388,26.191984
"2016-08-10",33.368122,33.377609,33.121441,33.33017,14887328,26.229322
"2016-08-11",33.33017,33.472485,33.301708,33.349148,14106841,26.244253
"2016-08-12",33.28273,33.311195,32.969639,33.187855,15840777,26.117323
"2016-08-15",33.254269,33.368122,33.140415,33.311195,13021116,26.214392
"2016-08-16",33.149906,33.28273,32.988613,33.007591,15944174,25.975464
"2016-08-17",32.969639,33.349148,32.969639,33.339657,17961109,26.236786
"2016-08-18",33.339657,33.548386,33.197342,33.387096,17002390,26.274124
"2016-08-19",33.263756,33.320683,33.04554,33.187855,20624777,26.117323
"2016-08-22",33.017078,33.472485,32.979126,33.055027,27448690,26.012793
"2016-08-23",33.206833,33.462997,33.121441,33.292221,17873627,26.199453
"2016-08-24",33.425049,33.567364,32.979126,33.036053,23755157,25.997856
"2016-08-25",32.979126,33.387096,32.884251,32.988613,19083092,25.960527
"2016-08-26",33.017078,33.301708,32.884251,33.036053,19785688,25.997856
"2016-08-29",33.149906,33.368122,33.036053,33.311195,15941645,26.214392
"2016-08-30",33.311195,33.377609,33.064514,33.092979,15274779,26.042662
"2016-08-31",33.074005,33.149906,32.836811,33.017078,21919616,25.982931
"2016-09-01",32.950665,33.149906,32.836811,32.903225,16780945,25.893326
"2016-09-02",32.9981,33.055027,32.836811,32.988613,15215333,25.960527
"2016-09-06",33.092979,33.197342,32.969639,32.988613,17882059,25.960527
"2016-09-07",32.941177,33.102467,32.903225,33.055027,15615537,26.012793
"2016-09-08",32.93169,33.026566,32.846298,32.941177,19216212,25.923199
"2016-09-09",32.779884,32.817837,32.343452,32.35294,23595055,25.460283
"2016-09-12",32.258064,32.950665,32.201138,32.874763,20472685,25.870932
"2016-09-13",32.675522,32.675522,32.115749,32.296017,21878510,25.415491
"2016-09-14",32.371918,32.590134,32.125237,32.201138,19924921,25.340826
"2016-09-15",32.153702,32.571156,31.83112,32.390892,21890104,25.490145
"2016-09-16",32.438332,32.466793,32.096775,32.201138,26998737,25.340826
"2016-09-19",32.248577,32.28653,31.86907,31.925997,18489584,25.124304
"2016-09-20",32.106262,32.201138,31.878557,32.077801,14875313,25.243763
"2016-09-21",32.163189,32.571156,32.011387,32.52372,16397500,25.594679
"2016-09-22",32.571156,32.666035,32.324478,32.400379,17641220,25.497618
"2016-09-23",32.409866,32.609108,32.267551,32.504745,13635703,25.579748
"2016-09-26",32.182163,32.267551,31.707781,31.91651,31119982,25.116833
"2016-09-27",32.049335,32.144215,31.764706,32.096775,16453572,25.258692
"2016-09-28",32.115749,32.258064,31.963947,32.248577,15080421,25.378153
"2016-09-29",32.201138,32.324478,31.593927,31.612904,26396376,24.877903
"2016-09-30",31.726755,32.277039,31.688805,32.134724,30138076,25.288559
"2016-10-03",32.0019,32.0019,31.669828,31.954458,18862384,25.146696
"2016-10-04",31.888046,32.172676,31.793169,31.992411,22029759,25.176567
"2016-10-05",32.0019,32.23909,31.954458,32.163189,14698346,25.310961
"2016-10-06",32.049335,32.06831,31.755219,31.925997,16809824,25.124304
"2016-10-07",31.973434,32.258064,31.707781,31.840607,15619964,25.057102
"2016-10-10",31.925997,32.106262,31.850096,31.888046,17268420,25.094433
"2016-10-11",31.840607,31.850096,31.252373,31.432638,18268033,24.736046
"2016-10-12",31.442125,31.537003,31.252373,31.375711,15956295,24.69125
"2016-10-13",30.901327,31.21442,30.853889,31.081594,25488144,24.459791
"2016-10-14",31.053131,31.21442,30.986717,30.986717,16410042,24.38513
"2016-10-17",30.910816,31.034157,30.815939,30.834915,17837369,24.265669
"2016-10-18",31.062618,31.185959,30.93928,31.015181,15624074,24.407526
"2016-10-19",31.072105,31.166983,30.825426,30.92979,17247445,24.340328
"2016-10-20",30.825426,31.062618,30.825426,30.872866,20334190,24.295536
"2016-10-21",30.759012,30.787476,30.531309,30.531309,19852090,24.026743
"2016-10-24",30.645161,30.702087,30.40797,30.483871,20644066,23.98941
"2016-10-25",30.379507,30.711575,30.351044,30.626186,20380249,24.101412
"2016-10-26",30.626186,30.92979,30.502846,30.740038,18026246,24.191006
"2016-10-27",30.910816,31.129032,30.711575,30.815939,19238662,24.250734
"2016-10-28",30.853889,30.891842,30.246679,30.294119,30048170,23.840086
"2016-10-31",30.398481,30.398481,29.990513,30.085388,37890668,23.675823
"2016-11-01",29.354839,30.094877,29.174574,29.478178,57285005,23.197973
"2016-11-02",29.402277,29.449715,28.804554,29.06072,38033063,22.869457
"2016-11-03",29.127134,29.127134,28.301708,28.358635,38290977,22.316946
"2016-11-04",28.377609,28.814041,28.36812,28.462997,36919723,22.399078
"2016-11-07",28.681213,28.880455,28.538898,28.823528,32544885,22.6828
"2016-11-08",28.586338,28.889942,28.425047,28.462997,37365670,22.622475
"2016-11-09",31.318787,31.660341,29.886148,30.474382,125166505,24.221128
"2016-11-10",31.612904,32.096775,31.166983,31.774195,70908061,25.254221
"2016-11-11",31.518026,31.63188,30.540796,30.920303,37736994,24.575542
"2016-11-14",31.166983,31.21442,30.483871,30.721064,32219094,24.417191
"2016-11-15",31.081594,31.081594,30.246679,30.578749,31213472,24.304081
"2016-11-16",30.550285,30.673624,30.294119,30.32258,23864246,24.100477
"2016-11-17",30.37002,30.474382,30.056927,30.104364,27502549,23.927038
"2016-11-18",30.313093,30.313093,29.829222,29.867172,25460846,23.738514
"2016-11-21",29.895636,30.066414,29.876659,29.952562,23053931,23.806383
"2016-11-22",30.294119,30.351044,29.459204,29.724857,27862279,23.625402
"2016-11-23",29.582542,29.838711,29.06072,29.810247,22399924,23.69327
"2016-11-25",29.981026,30.113852,29.933586,30.066414,11017357,23.896873
"2016-11-28",30.066414,30.208729,29.886148,29.924099,18692901,23.783754
"2016-11-29",30.218216,30.332067,29.990513,30.28463,22810879,24.070311
"2016-11-30",30.341557,30.711575,30.123341,30.493359,40599553,24.236212
"2016-12-01",30.597723,30.597723,29.791271,29.848198,32259146,23.723434
"2016-12-02",29.924099,30.104364,29.753321,30.009487,20034221,23.851624
"2016-12-05",30.113852,30.142315,29.781784,29.971537,20342516,23.821459
"2016-12-06",30.028463,30.075901,29.819735,29.943073,18662967,23.798845
"2016-12-07",29.724857,29.724857,29.041746,29.59203,46432600,23.519831
"2016-12-08",29.259962,29.506641,28.946869,29.354839,37409622,23.33131
"2016-12-09",29.516129,30.28463,29.497154,30.075901,30935743,23.904413
"2016-12-12",30.075901,30.97723,30.037951,30.740038,33997508,24.432274
"2016-12-13",31.129032,31.195446,30.891842,31.148008,30313356,24.756523
"2016-12-14",31.233397,31.593927,30.967743,31.138519,38309843,24.748985
"2016-12-15",30.958254,31.271347,30.92979,31.072105,22004463,24.696199
"2016-12-16",31.195446,31.252373,30.853889,31.157495,39615012,24.764063
"2016-12-19",31.081594,31.280834,31.043644,31.148008,26276958,24.756523
"2016-12-20",31.100569,31.195446,30.901327,31.166983,26428312,24.771606
"2016-12-21",31.053131,31.242884,30.673624,30.740038,19751644,24.432274
"2016-12-22",30.635674,30.768501,30.40797,30.683111,19618418,24.387024
"2016-12-23",30.749525,30.891842,30.702087,30.815939,11387943,24.492598
"2016-12-27",30.901327,31.043644,30.815939,30.863379,11826302,24.530306
"2016-12-28",30.834915,31.015181,30.683111,30.6926,14691495,24.394571
"2016-12-29",30.730551,30.948767,30.711575,30.825426,14827250,24.500141
"2016-12-30",30.683111,30.92979,30.65465,30.815939,19885396,24.492598
"2017-01-03",31.024668,31.309298,30.920303,31.309298,23391844,24.88472
"2017-01-04",31.432638,31.641365,31.337761,31.58444,22753963,25.103407
"2017-01-05",31.660341,31.963947,31.423149,31.888046,21083584,25.344709
"2017-01-06",31.935484,31.973434,31.63188,31.764706,18418228,25.246679
"2017-01-09",31.717268,31.944971,31.669828,31.755219,21559886,25.239138
"2017-01-10",31.86907,31.935484,31.612904,31.726755,20444754,25.216515
"2017-01-11",31.660341,31.821632,30.740038,31.148008,42623128,24.756523
"2017-01-12",30.863379,30.948767,30.645161,30.92979,33475989,24.583082
"2017-01-13",30.996204,31.100569,30.673624,30.853889,21386925,24.522758
"2017-01-17",30.6926,30.721064,30.151802,30.417458,33838143,24.17588
"2017-01-18",30.445921,30.626186,30.313093,30.388994,22629064,24.153255
"2017-01-19",30.417458,30.445921,29.914612,30.075901,27555881,23.904413
"2017-01-20",30.094877,30.474382,30.037951,30.142315,31788324,23.957197
"2017-01-23",30.056927,30.189753,29.829222,29.848198,26098094,23.723434
"2017-01-24",29.791271,29.848198,29.316889,29.554079,31225172,23.489662
"2017-01-25",29.753321,29.905123,29.506641,29.686907,33905283,23.595236
"2017-01-26",29.791271,29.857685,29.601519,29.67742,28653517,23.587698
