"","HLT.Open","HLT.High","HLT.Low","HLT.Close","HLT.Volume","HLT.Adjusted"
"2018-11-28",75.25,77.080002,75.010002,76.949997,4285900,75.994232
"2018-11-29",76.830002,76.989998,75.839996,76.459999,1970300,75.510307
"2018-11-30",75.75,76.370003,74.690002,75.540001,4767500,74.601738
"2018-12-03",76.989998,78.169998,76.650002,77.970001,2836500,77.001556
"2018-12-04",77.580002,77.800003,74.889999,75.150002,4194200,74.216599
"2018-12-06",73.669998,75.629997,73.309998,75.589996,2342900,74.651131
"2018-12-07",75.239998,75.940002,72.379997,72.860001,3067700,71.955025
"2018-12-10",73.010002,73.730003,71.5,72.669998,3278000,71.767387
"2018-12-11",74.110001,74.419998,71.989998,72.400002,3296400,71.500755
"2018-12-12",73.389999,74.559998,72.709999,72.779999,2004500,71.876022
"2018-12-13",73.230003,73.32,72.059998,72.220001,1785200,71.322983
"2018-12-14",71.440002,73.010002,71.440002,71.860001,2524300,70.967453
"2018-12-17",71.75,72.989998,69.860001,70.269997,4462400,69.397202
"2018-12-18",70.790001,71.440002,70.080002,70.489998,2402000,69.614464
"2018-12-19",70.760002,72.110001,68.940002,69.660004,4020800,68.794777
"2018-12-20",68.580002,69.080002,66.519997,67.5,4862900,66.661613
"2018-12-21",67.889999,68.529999,65.75,66.470001,5417300,65.644394
"2018-12-24",66.059998,67.800003,65.639999,66.510002,2015800,65.683914
"2018-12-26",66.790001,69.580002,66.279999,69.510002,2606200,68.646645
"2018-12-27",68.620003,70.349998,67.779999,70.330002,2203300,69.456467
"2018-12-28",70.919998,71.82,70.379997,70.949997,2165800,70.068748
"2018-12-31",71.410004,72.040001,70.769997,71.800003,2138700,70.908195
"2019-01-02",70.690002,71.440002,70.150002,70.940002,3629500,70.058884
"2019-01-03",70.449997,70.620003,67.18,67.300003,5629200,66.464081
"2019-01-04",68.410004,70.050003,68.25,69.940002,4110700,69.071312
"2019-01-07",69.699997,71.360001,69.120003,70.739998,3171200,69.861359
"2019-01-08",71.760002,72.129997,70.830002,71.860001,6213000,70.967453
"2019-01-09",71.910004,72.339996,70.919998,71.040001,1760900,70.157639
"2019-01-10",70.5,72.510002,70.230003,72.07,2409600,71.174858
"2019-01-11",71.489998,72.209999,71.25,71.889999,2191200,70.997078
"2019-01-14",71.400002,71.760002,70.589996,70.989998,2943300,70.108246
"2019-01-15",71.190002,72.510002,70.959999,72.5,2376300,71.599518
"2019-01-16",72.720001,73.199997,72.010002,72.040001,3326000,71.14521
"2019-01-17",71.610001,72.440002,71.410004,72,2579300,71.105698
"2019-01-18",72.510002,73.309998,72.190002,73.080002,2561400,72.172295
"2019-01-22",72.720001,73.110001,70.739998,71.010002,3260500,70.128014
"2019-01-23",71.349998,71.860001,70.160004,70.730003,3359500,69.851479
"2019-01-24",70.849998,71.239998,70.309998,71.059998,2560200,70.177391
"2019-01-25",71.809998,72.059998,70.889999,71.760002,3155900,70.868706
"2019-01-28",71.199997,72.989998,71.199997,72.309998,1919500,71.411858
"2019-01-29",72.300003,73.269997,71.790001,73.150002,1766200,72.241432
"2019-01-30",73.639999,74.660004,73.339996,74.129997,3939200,73.209251
"2019-01-31",74.139999,75.190002,73.809998,74.480003,2533900,73.554916
"2019-02-01",74.410004,75.040001,73.949997,74.419998,3478200,73.495659
"2019-02-04",74.5,74.940002,74.139999,74.730003,3136600,73.801819
"2019-02-05",74.800003,75.160004,74.419998,74.620003,2088800,73.693176
"2019-02-06",74.629997,75.75,74.629997,75.57,2061400,74.631371
"2019-02-07",74.790001,75.010002,73.5,74.68,2444900,73.752419
"2019-02-08",74.07,74.720001,73.480003,73.910004,2723500,72.991982
"2019-02-11",74.110001,75.080002,74.080002,74.400002,3526900,73.475906
"2019-02-12",74.660004,75.230003,73.93,74.32,3117400,73.396896
"2019-02-13",77.599998,79.709999,77.239998,79.370003,5722900,78.384171
"2019-02-14",79.68,80.269997,78.589996,80.160004,3729900,79.164383
"2019-02-15",81,82.139999,80.75,81.75,3387400,80.734612
"2019-02-19",81.129997,82.18,80.93,81.389999,3863800,80.379082
"2019-02-20",81.860001,83.480003,81.089996,83.339996,4124100,82.304863
"2019-02-21",83.230003,83.779999,82.389999,83.25,2199600,82.215981
"2019-02-22",83.519997,85.370003,83.220001,85.029999,2639200,83.973885
"2019-02-25",85.650002,85.870003,83.419998,83.550003,2244800,82.51226
"2019-02-26",83.559998,84.839996,83.339996,83.489998,2368600,82.452995
"2019-02-27",83.150002,83.830002,83.029999,83.489998,2241400,82.452995
"2019-02-28",82.93,83.550003,82.760002,83.099998,1796800,82.215553
"2019-03-01",83.93,84.349998,83.209999,83.779999,1972000,82.888321
"2019-03-04",84.279999,84.400002,82.489998,83.379997,2265100,82.492569
"2019-03-05",83.610001,84.139999,83.139999,84.010002,1773500,83.115868
"2019-03-06",84.129997,84.489998,83.68,83.959999,1713400,83.066399
"2019-03-07",83.629997,83.769997,82.300003,82.919998,2269500,82.037468
"2019-03-08",82.269997,82.589996,81.660004,82.449997,1970000,81.572464
"2019-03-11",82.769997,82.980003,82.110001,82.800003,2246300,81.918755
"2019-03-12",83.129997,83.599998,82.349998,83.410004,2266900,82.522255
"2019-03-13",83.82,84.730003,83.43,83.669998,2345300,82.779495
"2019-03-14",84.510002,85.07,83.760002,85,2363100,84.095329
"2019-03-15",85,86.080002,84.989998,85.760002,3775200,84.847252
"2019-03-18",86.129997,87.089996,85.889999,86.209999,1983500,85.292465
"2019-03-19",86.400002,86.900002,85.57,85.699997,1433000,84.78788
"2019-03-20",85.769997,85.769997,84.339996,84.919998,2879700,84.016182
"2019-03-21",84.489998,85.82,84.370003,85.790001,2076200,84.87693
"2019-03-22",85.370003,85.580002,84.230003,84.57,3209500,83.669907
"2019-03-25",84.650002,84.720001,83.639999,84.019997,1488500,83.12574
"2019-03-26",84.160004,84.160004,82.889999,83.5,3342400,82.61129
"2019-03-27",83.5,83.809998,81.720001,82.449997,3627200,81.572464
"2019-03-28",82.599998,83.379997,82.540001,83.209999,1965800,82.324379
"2019-03-29",82.919998,83.849998,82.879997,83.110001,2857100,82.225441
"2019-04-01",83.940002,84.870003,83.529999,84.150002,3434400,83.254379
"2019-04-02",84.099998,85.220001,83.860001,85.040001,3389100,84.134911
"2019-04-03",85.620003,87.029999,85.330002,86.790001,2853800,85.866272
"2019-04-04",87.160004,87.639999,86.82,87.309998,2016100,86.380737
"2019-04-05",87.449997,88.089996,87.199997,87.440002,2618400,86.509369
"2019-04-08",87.730003,88.25,87.089996,88.18,1561400,87.241486
"2019-04-09",87.860001,88.129997,86.93,87.099998,2480400,86.172989
"2019-04-10",87.190002,88.089996,87.050003,87.989998,1039600,87.053497
"2019-04-11",88.279999,88.690002,87.959999,88.529999,1696600,87.587761
"2019-04-12",88.900002,89.339996,88.239998,88.730003,1337400,87.785637
"2019-04-15",88.93,89.010002,87.739998,88.169998,1371900,87.23159
"2019-04-16",88.389999,88.620003,88.089996,88.150002,1619400,87.211815
"2019-04-17",88.510002,88.75,87.699997,87.760002,2058900,86.825943
"2019-04-18",87.68,87.720001,86.010002,87.230003,1717600,86.301598
"2019-04-22",86.75,88.040001,86.339996,87.910004,2225000,86.974365
"2019-04-23",87.870003,88.529999,87.540001,87.910004,2799300,86.974365
"2019-04-24",87.120003,88,86.849998,87.5,3268700,86.568733
"2019-04-25",87.330002,88.050003,87.220001,87.629997,1156000,86.697334
"2019-04-26",87.940002,88.510002,87.440002,88.010002,2292300,87.073303
"2019-04-29",88.459999,88.459999,87.120003,87.25,3069400,86.321388
"2019-04-30",87.510002,87.919998,86.599998,86.989998,4313400,86.064148
"2019-05-01",90.860001,93.720001,90.230003,92.599998,5930600,91.614441
"2019-05-02",92.449997,92.730003,90.480003,91.230003,2553900,90.259018
"2019-05-03",91.620003,93.459999,91.43,93.330002,2559100,92.336678
"2019-05-06",91.290001,92.68,91.019997,92.300003,2378800,91.31765
"2019-05-07",91.339996,92.029999,89.940002,90.489998,1894000,89.526901
"2019-05-08",90.18,91.07,89.940002,90.699997,2273000,89.734665
"2019-05-09",90.040001,91.440002,89.760002,91.139999,1773700,90.169991
"2019-05-10",90.379997,91.879997,89.720001,91.529999,1782300,90.55584
"2019-05-13",89.989998,90.230003,88.900002,89.370003,1929200,88.418823
"2019-05-14",89.940002,92.370003,89.940002,91.739998,2260200,90.763603
"2019-05-15",91.5,94,91.089996,93.650002,2264700,92.653267
"2019-05-16",93.82,94.639999,93.660004,94.050003,1600700,93.198296
"2019-05-17",92.779999,93.440002,92.620003,92.93,1710200,92.088432
"2019-05-20",92.120003,92.300003,91.099998,91.470001,2462800,90.641655
"2019-05-21",92.120003,92.559998,91.980003,92.110001,2499700,91.275864
"2019-05-22",91.540001,92.589996,91.540001,92.019997,1380700,91.186668
"2019-05-23",91.370003,92.510002,90.449997,90.660004,5317800,89.838997
"2019-05-24",91.190002,91.559998,89.480003,89.910004,2685200,89.095787
"2019-05-28",90.32,90.5,89.059998,89.199997,1923800,88.392204
"2019-05-29",89,89.099998,87.959999,88.910004,2052100,88.104828
"2019-05-30",89.209999,90.5,89.139999,89.660004,1598100,88.848045
"2019-05-31",88.800003,90.120003,88.43,89.440002,1954200,88.630043
"2019-06-03",89.150002,89.5,87.910004,88.43,2651300,87.629181
"2019-06-04",89.480003,90.339996,88.919998,90.32,2278200,89.50206
"2019-06-05",90.459999,90.989998,89.620003,90,1777200,89.184959
"2019-06-06",90.269997,91.080002,90.169998,91,1376200,90.175911
"2019-06-07",91.389999,93.379997,91.389999,92.510002,1783000,91.672226
"2019-06-10",92.919998,94.18,92.839996,93.029999,1845300,92.187523
"2019-06-11",93.839996,94.82,93.190002,93.93,1108700,93.079376
"2019-06-12",93.989998,94.650002,93.239998,93.349998,894500,92.504631
"2019-06-13",93.559998,93.760002,92.650002,93.029999,1124100,92.187523
"2019-06-14",92.940002,93.620003,92.410004,93.419998,887000,92.573997
"2019-06-17",93.309998,93.669998,92.709999,93.209999,950400,92.365898
"2019-06-18",93.82,95.290001,93.540001,95.099998,1642200,94.23877
"2019-06-19",94.900002,96.059998,94.559998,95.760002,1561900,94.892799
"2019-06-20",95.709999,97.099998,95.57,96.870003,2170700,95.992744
"2019-06-21",96.559998,97.029999,96.080002,96.139999,2108000,95.269356
"2019-06-24",96.300003,96.440002,95.080002,95.510002,1289100,94.645073
"2019-06-25",95.5,95.779999,93.010002,93.25,2320900,92.40554
"2019-06-26",93.690002,94.870003,93.260002,94.519997,1636600,93.664032
"2019-06-27",94.879997,96.879997,94.720001,96.529999,1568500,95.655823
"2019-06-28",96.660004,97.739998,96.559998,97.739998,3600300,96.854866
"2019-07-01",99,99.339996,98.120003,99.300003,2954100,98.400742
"2019-07-02",99.300003,100.440002,98.669998,100.389999,2873200,99.480873
"2019-07-03",100.529999,101.139999,100.160004,100.639999,1150700,99.728615
"2019-07-05",100.32,100.660004,99.589996,100.599998,1203200,99.68898
"2019-07-08",100.269997,100.43,99.300003,100.190002,1782000,99.282684
"2019-07-09",99.040001,99.419998,98.510002,99,2068100,98.103455
"2019-07-10",99.269997,99.519997,98.18,99.190002,2222200,98.291756
"2019-07-11",99.260002,100.839996,98.800003,100.699997,1477200,99.788063
"2019-07-12",99.300003,100.730003,99.07,99.540001,2715700,98.638565
"2019-07-15",99.690002,99.690002,98.809998,99.199997,1975500,98.301643
"2019-07-16",98.949997,100,98.690002,99.879997,3338700,98.975479
"2019-07-17",99.620003,99.900002,97.629997,97.769997,1847900,96.884598
"2019-07-18",97.580002,97.629997,96.43,97.099998,1670700,96.220673
"2019-07-19",96.779999,96.889999,94.480003,94.529999,3074300,93.673935
"2019-07-22",94.760002,94.860001,92.75,93.239998,3080700,92.395615
"2019-07-23",93.580002,95.260002,93.139999,95.120003,3851400,94.258606
"2019-07-24",95.599998,96.209999,92.489998,95.309998,2982600,94.446877
"2019-07-25",94.489998,96.889999,94.489998,96.400002,2059300,95.527008
"2019-07-26",97.190002,97.470001,96.339996,97.209999,1914900,96.329666
"2019-07-29",97.25,97.809998,97.160004,97.400002,1868500,96.517944
"2019-07-30",97.050003,97.620003,96.760002,97.309998,984300,96.428764
"2019-07-31",97.349998,97.93,95.669998,96.550003,2279400,95.675644
"2019-08-01",96.440002,97.279999,94.830002,95.25,1874000,94.387421
"2019-08-02",94.940002,95.32,93.599998,93.910004,1756000,93.059563
"2019-08-05",92.190002,92.269997,90.190002,91.349998,3022500,90.522736
"2019-08-06",91.82,93.419998,91.019997,92.559998,3267600,91.721779
"2019-08-07",91.300003,93.790001,90.730003,93.400002,2550000,92.554184
"2019-08-08",93.529999,95.910004,93.519997,95.769997,1947000,95.055367
"2019-08-09",95.510002,96.080002,94.540001,95.580002,1459500,94.866783
"2019-08-12",95,95.260002,93.639999,93.879997,958400,93.179474
"2019-08-13",93.82,96.309998,93.660004,95.260002,1970800,94.549179
"2019-08-14",93.860001,93.959999,91.160004,92.010002,2561500,91.323425
"2019-08-15",92.339996,92.82,90.949997,91.610001,2171300,90.926407
"2019-08-16",92.5,93.419998,92.199997,93.010002,1433900,92.315971
"2019-08-19",94.410004,94.870003,93.449997,93.459999,1057000,92.762611
"2019-08-20",93.220001,93.739998,92.599998,92.730003,2397500,92.038055
"2019-08-21",93.599998,93.599998,91.269997,91.620003,1750300,90.93634
"2019-08-22",92.019997,92.800003,91.339996,92.410004,1616900,91.720436
"2019-08-23",92.150002,93.190002,90.629997,91.080002,2188000,90.400368
"2019-08-26",91.900002,92.050003,90.82,91.650002,1336300,90.966118
"2019-08-27",92.230003,92.349998,90.959999,91.129997,2376900,90.449997
"2019-08-28",91,92.139999,90.610001,91.910004,1171700,91.224182
"2019-08-29",92.720001,93.559998,92.459999,92.540001,945500,91.849464
"2019-08-30",93.230003,93.68,92.07,92.370003,1165000,91.68074
"2019-09-03",91.160004,91.669998,90.720001,91.309998,1507600,90.628647
"2019-09-04",92.029999,92.57,91.809998,92.300003,997600,91.611259
"2019-09-05",93.220001,93.82,92.900002,93.470001,1075200,92.77253
"2019-09-06",93.400002,94.239998,93.230003,93.739998,1061600,93.040512
"2019-09-09",93.970001,94.110001,92.050003,92.529999,1375800,91.839546
"2019-09-10",91.760002,93.589996,90.910004,93.580002,1880200,92.881721
"2019-09-11",94.139999,95.610001,93.610001,95.18,2139900,94.469772
"2019-09-12",95.459999,96.139999,94.650002,94.769997,1365800,94.062836
"2019-09-13",95.290001,97.489998,94.889999,96.050003,1567400,95.333275
"2019-09-16",95.059998,95.099998,93.349998,93.660004,1896100,92.961113
"2019-09-17",93.629997,95.769997,93.629997,94.860001,944300,94.152161
"2019-09-18",94.5,95.419998,94.279999,95.349998,1010400,94.638496
"2019-09-19",95.739998,96.040001,95.449997,95.779999,1185100,95.065292
"2019-09-20",95.959999,96.230003,95.019997,95.220001,3093500,94.509476
"2019-09-23",94.879997,95.739998,94.230003,94.25,1456200,93.5467
"2019-09-24",94.650002,94.690002,91.879997,92.220001,2320900,91.53186
"2019-09-25",92.050003,93.199997,91.519997,92.769997,1191600,92.077744
"2019-09-26",92.449997,92.839996,91.309998,92.010002,1658800,91.323425
"2019-09-27",92.540001,92.940002,90.980003,91.449997,1349500,90.767601
"2019-09-30",91.800003,93.160004,91.059998,93.110001,2007400,92.415222
"2019-10-01",93.449997,94.339996,92.07,92.150002,2008900,91.462387
"2019-10-02",91.620003,91.709999,90.599998,90.940002,1962900,90.261414
"2019-10-03",91.129997,92.050003,90.639999,91.989998,1827500,91.303574
"2019-10-04",92.300003,93.769997,92.07,93.349998,1606300,92.653427
"2019-10-07",93.029999,93.120003,90.949997,91,2088300,90.320961
"2019-10-08",90.190002,91.699997,88.970001,90.699997,2141400,90.023193
"2019-10-09",91.470001,91.760002,90.589996,91.5,1680600,90.817223
"2019-10-10",91.389999,92.970001,91.300003,91.550003,1953200,90.866867
"2019-10-11",92.959999,94.660004,92.959999,93.43,2760900,92.732834
"2019-10-14",93.010002,93.120003,91,91.529999,1274700,90.847
"2019-10-15",91.610001,92.400002,90.809998,91.660004,1664900,90.976044
"2019-10-16",91.790001,92.650002,91.620003,92.199997,1098100,91.512001
"2019-10-17",92.419998,94.790001,91.830002,92.199997,1687900,91.512001
"2019-10-18",90.889999,91.739998,90.5,91.150002,2708700,90.469849
"2019-10-21",91.760002,92.43,91.519997,92.389999,1743700,91.700584
"2019-10-22",92.25,92.699997,90.730003,90.730003,2205800,90.052979
"2019-10-23",91.5,95.949997,89.849998,95.769997,4029200,95.055367
"2019-10-24",95.559998,97.360001,94.809998,96.910004,2809600,96.186867
"2019-10-25",96.730003,98.620003,96.489998,97.690002,1542400,96.961037
"2019-10-28",97.870003,98.540001,96.360001,97.190002,1267100,96.464775
"2019-10-29",97.099998,97.809998,96.550003,97.309998,1067300,96.583878
"2019-10-30",97.349998,97.349998,95.889999,97.32,1087000,96.593803
"2019-10-31",96.900002,97.629997,96.540001,96.959999,1498400,96.236488
"2019-11-01",97.849998,98.5,96.150002,96.309998,1714400,95.591331
"2019-11-04",96.809998,98.690002,96.449997,97.989998,1311800,97.258789
"2019-11-05",97.800003,100.470001,97.370003,100.150002,1703200,99.402687
"2019-11-06",100.440002,100.440002,99.129997,99.57,1135200,98.827011
"2019-11-07",100,100.730003,98.599998,98.93,1261800,98.339935
"2019-11-08",98.620003,99.099998,97.860001,99.089996,938800,98.498985
"2019-11-11",98.260002,98.879997,97.849998,98.129997,861900,97.544708
"2019-11-12",98.290001,99.339996,97.949997,98.089996,856600,97.504944
"2019-11-13",97.849998,98.089996,96.779999,97.760002,2305000,97.176926
"2019-11-14",97.900002,99,97.5,98.849998,970300,98.260414
"2019-11-15",99.489998,100.5,99.169998,99.690002,2089900,99.095406
"2019-11-18",99.519997,100.519997,99.519997,100.169998,1613700,99.57254
"2019-11-19",100.580002,100.82,100.110001,100.209999,833300,99.612297
"2019-11-20",99.610001,100.110001,98.699997,99.260002,983400,98.667969
"2019-11-21",98.919998,99.510002,98.260002,99.080002,954900,98.489044
"2019-11-22",99.449997,101.470001,99.120003,101.220001,2138800,100.616272
"2019-11-25",101.860001,103.489998,101.849998,103.089996,1799000,102.475128
"2019-11-26",103.199997,105.419998,102.849998,105.32,1955800,104.691826
"2019-11-27",105.559998,106.419998,105.040001,106.370003,1656600,105.735565
"2019-11-29",105.82,106.25,104.769997,105,764600,104.373734
"2019-12-02",105.059998,105.080002,103.75,104.75,1781500,104.125221
"2019-12-03",103.260002,104.18,102.760002,103.949997,1449600,103.329987
"2019-12-04",104.099998,104.769997,103.860001,104.18,1114200,103.558632
"2019-12-05",104.620003,105.300003,104.279999,104.910004,1096800,104.284271
"2019-12-06",105.860001,106.25,105.309998,105.470001,1026000,104.840935
"2019-12-09",105.599998,106.110001,104.75,104.75,1404600,104.125221
"2019-12-10",104.919998,105.580002,104.519997,104.699997,1329100,104.075516
"2019-12-11",105.110001,105.949997,104.800003,105.699997,1453700,105.069557
"2019-12-12",105.669998,107.230003,105.370003,106.519997,1421800,105.884666
"2019-12-13",106.540001,107.440002,106.169998,107.199997,1286600,106.5606
"2019-12-16",108.040001,109.300003,107.699997,108.480003,2516700,107.832985
"2019-12-17",108.32,108.900002,107.739998,108.800003,2109000,108.151077
"2019-12-18",109.040001,109.660004,108.510002,109.25,2524300,108.598396
"2019-12-19",109.269997,110.669998,109.150002,110.339996,1935700,109.681885
"2019-12-20",111.18,111.720001,110.309998,111.419998,3343700,110.755447
"2019-12-23",111.059998,111.68,111.040001,111.279999,1495800,110.616287
"2019-12-24",111.43,111.919998,111.080002,111.370003,436700,110.705742
"2019-12-26",111.43,111.980003,111.300003,111.940002,1268300,111.272346
"2019-12-27",112.32,112.790001,111.760002,112.389999,890200,111.719658
"2019-12-30",112.5,112.690002,110.970001,111.370003,953200,110.705742
"2019-12-31",111.080002,111.529999,110.610001,110.910004,1327800,110.248489
"2020-01-02",111.150002,111.620003,110.459999,111.449997,2014600,110.785263
"2020-01-03",110,110.410004,108.639999,109.989998,1854500,109.333969
"2020-01-06",109.019997,109.449997,108.589996,109.419998,1821800,108.767372
"2020-01-07",109.269997,109.489998,108.160004,108.290001,1498900,107.644104
"2020-01-08",108.139999,110.040001,107.889999,109.209999,2741600,108.558624
"2020-01-09",109.889999,110.199997,109.050003,109.089996,1596200,108.439339
"2020-01-10",109.449997,109.449997,108.389999,108.599998,1296300,107.952263
"2020-01-13",108.940002,109.330002,108.209999,109.290001,1573900,108.638145
"2020-01-14",109.139999,109.5,108.589996,109.089996,1233200,108.439339
"2020-01-15",108.940002,109.860001,108.589996,109.629997,1316100,108.97612
"2020-01-16",110.32,111.650002,110.190002,111.599998,1217100,110.934372
"2020-01-17",112.169998,113.959999,111.980003,113.919998,2512600,113.240532
"2020-01-21",112.489998,112.620003,109.93,110.620003,4031800,109.960205
"2020-01-22",110.980003,112.610001,110.540001,110.849998,1716600,110.188843
"2020-01-23",109.190002,111.150002,107.650002,110.959999,1607100,110.298195
"2020-01-24",111.449997,111.449997,107.480003,108.489998,2105300,107.842911
"2020-01-27",104.300003,105.970001,103.529999,104.940002,4149700,104.314095
"2020-01-28",106,108.040001,105.559998,107.860001,2062400,107.216682
"2020-01-29",108.129997,110.129997,108.129997,110.010002,1854200,109.353859
"2020-01-30",108.300003,109.449997,107.220001,109.07,2389300,108.419464
"2020-01-31",108.809998,108.889999,107.010002,107.800003,3606700,107.157036
"2020-02-03",108.540001,109.889999,107.82,107.849998,2097700,107.206741
"2020-02-04",109.919998,111.989998,109.389999,110.940002,1689500,110.278313
"2020-02-05",112.440002,113.580002,112.150002,113.260002,2144000,112.584465
"2020-02-06",113.699997,113.879997,111.800003,112.699997,1477600,112.027809
"2020-02-07",111.419998,111.639999,110.419998,110.839996,1371200,110.178886
"2020-02-10",110.419998,111.370003,110.150002,111.370003,2028600,110.705742
"2020-02-11",110.440002,115.059998,109.019997,112.940002,2388600,112.266373
"2020-02-12",113.489998,115.480003,113.199997,113.699997,1891100,113.021835
"2020-02-13",112.660004,113.540001,111.169998,112.959999,1396000,112.286255
"2020-02-14",113.089996,113.629997,112.129997,113.230003,948900,112.554649
"2020-02-18",112.980003,113.300003,111.849998,111.93,1805100,111.26239
"2020-02-19",112.050003,113.449997,112.050003,112.669998,1543300,111.997986
"2020-02-20",112.32,113.830002,111.769997,112,1165300,111.331985
"2020-02-21",111.139999,111.209999,109.32,109.57,1716100,108.916481
"2020-02-24",104.620003,105.349998,103.489998,104.019997,4565200,103.399582
"2020-02-25",104.82,104.889999,98.309998,98.879997,5490900,98.290237
"2020-02-26",99.639999,100.82,96.300003,97.900002,6110500,97.316086
"2020-02-27",95.529999,100.690002,93.220001,95.830002,7692700,95.40461
"2020-02-28",92.949997,98.339996,92.699997,97.199997,6128600,96.768517
"2020-03-02",97.040001,97.699997,92.580002,96.459999,4791400,96.031807
"2020-03-03",96.580002,96.790001,92.239998,93.330002,6433300,92.91571
"2020-03-04",94.699997,98.519997,92,98.389999,7065200,97.953239
"2020-03-05",94.099998,95.139999,91.290001,91.5,9044900,91.093819
"2020-03-06",89.019997,94.209999,88.32,90.449997,6450400,90.048492
"2020-03-09",83.400002,87.540001,83.400002,86.18,7335700,85.797447
"2020-03-10",89.989998,91.529999,85.68,90.32,5472100,89.919067
"2020-03-11",88.220001,88.220001,79.169998,81.089996,9833200,80.730034
"2020-03-12",71.410004,79.57,71.400002,76.720001,11501200,76.379433
"2020-03-13",80.849998,81.980003,76.639999,78.629997,8068300,78.280952
"2020-03-16",69.419998,75.889999,63.830002,69.540001,8647000,69.2313
"2020-03-17",70.57,71,61.849998,64.830002,10971800,64.542221
"2020-03-18",58.009998,58.459999,44.299999,56.68,18610500,56.428394
"2020-03-19",55,62.82,51.040001,58.029999,13086300,57.7724
"2020-03-20",61.290001,71.480003,56.5,61.599998,11377400,61.326553
"2020-03-23",61.25,67.779999,60.049999,63.330002,11003500,63.048882
"2020-03-24",68.43,75.669998,67.510002,69.389999,9956100,69.081978
"2020-03-25",75.309998,76.730003,67.349998,72.25,7695500,71.929276
"2020-03-26",75.599998,78.760002,70.239998,73.199997,7410400,72.875053
"2020-03-27",69,71.699997,66.199997,69.150002,5784100,68.843048
"2020-03-30",66.790001,69.830002,64.580002,68.68,5064200,68.37513
"2020-03-31",68.75,71.830002,67.889999,68.239998,5160600,67.93708
"2020-04-01",65,66.400002,62.360001,63.040001,5743000,62.760166
"2020-04-02",62.330002,65.989998,57,57.860001,7930200,57.603157
"2020-04-03",58,59.48,53.700001,55.939999,7232900,55.691677
"2020-04-06",60.869999,64.330002,60.110001,63.799999,9128500,63.516785
"2020-04-07",70.18,73.480003,65.309998,65.830002,7903000,65.537781
"2020-04-08",67.309998,70.190002,66.330002,70.089996,8521200,69.77887
"2020-04-09",70.220001,73.209999,68.110001,68.449997,7537400,68.146149
"2020-04-13",68.529999,68.900002,64.32,66.639999,4020700,66.344185
"2020-04-14",68.25,71.300003,68.25,70.010002,4575800,69.699219
"2020-04-15",66.040001,71.279999,65.610001,69.870003,5803000,69.559845
"2020-04-16",69.809998,70.699997,67.769997,70.150002,4772000,69.838608
"2020-04-17",74.669998,75.849998,72.730003,75.620003,4952800,75.284325
"2020-04-20",73.5,75.540001,71.449997,72.279999,4815400,71.959145
"2020-04-21",70.330002,72.480003,70.099998,71.349998,3139100,71.033272
"2020-04-22",72.510002,73.599998,69.589996,70.790001,2708700,70.475761
"2020-04-23",71.589996,73.790001,70.699997,71.940002,2246100,71.620659
"2020-04-24",72.459999,72.599998,70.050003,71.370003,1954000,71.053192
"2020-04-27",73.150002,75.989998,72.75,75.190002,2558000,74.856232
"2020-04-28",77,77.800003,74.379997,75.75,3003500,75.41375
"2020-04-29",77.019997,81.739998,77.019997,79.279999,6174000,78.928078
"2020-04-30",77.790001,78.389999,74.779999,75.709999,4382500,75.373917
"2020-05-01",73.110001,73.75,71.419998,72.029999,3693400,71.710251
"2020-05-04",70,72.580002,69.080002,71.410004,4295300,71.093018
"2020-05-05",72.760002,73.68,71.410004,71.739998,3066900,71.421532
"2020-05-06",72.489998,72.849998,70.620003,70.790001,3838800,70.475761
"2020-05-07",71.970001,73.459999,71.290001,71.900002,4737500,71.580833
"2020-05-08",72.779999,74.029999,71.720001,72.190002,8488800,71.869545
"2020-05-11",71.110001,71.260002,68.260002,68.300003,5532600,67.996819
"2020-05-12",68.940002,69.339996,66.559998,67,3176800,66.702583
"2020-05-13",67,67.199997,64.059998,64.849998,4944400,64.562126
"2020-05-14",63.360001,68.209999,62.470001,68.169998,6036700,67.867393
"2020-05-15",67.279999,68.830002,66.510002,68.540001,2331000,68.235748
"2020-05-18",72.169998,74.669998,72.080002,73.07,6424200,72.745636
"2020-05-19",73.040001,77.080002,71.830002,75.290001,3955000,74.95578
"2020-05-20",76.860001,78.32,75.940002,77.720001,3522000,77.375
"2020-05-21",77.150002,78.860001,75.830002,77.660004,4794500,77.315277
"2020-05-22",78,78.790001,76.690002,78.389999,2822700,78.042015
"2020-05-26",85.129997,85.580002,81.43,81.690002,3879800,81.32737
"2020-05-27",84.139999,84.519997,80.760002,83.150002,5166800,82.780891
"2020-05-28",83.980003,84.540001,80.440002,80.620003,3368600,80.262138
"2020-05-29",79.540001,80.25,78.379997,79.309998,3919600,78.957939
"2020-06-01",79.650002,82.730003,79.360001,81.910004,2374600,81.546402
"2020-06-02",83,83.650002,81.239998,83.599998,3138800,83.228897
"2020-06-03",84.489998,87.419998,83.790001,86.110001,3624900,85.727753
"2020-06-04",86.190002,87.440002,84.360001,86.339996,3503000,85.956734
"2020-06-05",90.419998,93.720001,86.650002,87.199997,6686200,86.812912
"2020-06-08",89.860001,90.779999,88.540001,89.699997,4554100,89.301819
"2020-06-09",87.800003,87.830002,85.25,86.129997,3086700,85.747658
"2020-06-10",85.379997,85.919998,82.349998,82.830002,3943100,82.462318
