"","UAL.Open","UAL.High","UAL.Low","UAL.Close","UAL.Volume","UAL.Adjusted"
"2017-08-03",67.440002,68.489998,67.309998,68.190002,3752000,68.190002
"2017-08-04",68.370003,69.309998,68.18,68.910004,3278000,68.910004
"2017-08-07",69.089996,69.290001,68.360001,68.389999,3095700,68.389999
"2017-08-08",68.150002,68.720001,67.529999,67.790001,2640700,67.790001
"2017-08-09",67.379997,67.970001,66.800003,67.059998,3533500,67.059998
"2017-08-10",66.82,66.959999,65.110001,65.239998,4966400,65.239998
"2017-08-11",65.57,66.230003,65.029999,65.870003,3512600,65.870003
"2017-08-14",66.5,67.279999,66.410004,66.709999,3366100,66.709999
"2017-08-15",67.019997,67.300003,66.480003,66.959999,2162800,66.959999
"2017-08-16",66.769997,67.440002,66.769997,66.919998,1972400,66.919998
"2017-08-17",66.699997,66.839996,64.589996,64.699997,3905600,64.699997
"2017-08-18",64.769997,65.489998,64.269997,64.75,3197000,64.75
"2017-08-21",64.730003,65.330002,64.5,64.849998,2899400,64.849998
"2017-08-22",64.919998,65.32,64.18,64.699997,3703200,64.699997
"2017-08-23",64.360001,64.529999,62.619999,62.830002,4920200,62.830002
"2017-08-24",63.290001,63.290001,61.310001,61.48,4637400,61.48
"2017-08-25",61.700001,63.529999,61.57,63.360001,4620500,63.360001
"2017-08-28",63.209999,63.240002,62.369999,63.150002,4138000,63.150002
"2017-08-29",62.110001,63.360001,62.049999,62.889999,5212800,62.889999
"2017-08-30",62.73,62.759998,61.939999,62.02,4694700,62.02
"2017-08-31",62.490002,63.040001,61.889999,61.959999,3909300,61.959999
"2017-09-01",62.540001,62.73,61.66,62.43,3868400,62.43
"2017-09-05",62,63.080002,61.099998,61.099998,5522500,61.099998
"2017-09-06",58.93,60.380001,57.740002,60.330002,10848800,60.330002
"2017-09-07",60.380001,60.880001,58.450001,58.580002,6936500,58.580002
"2017-09-08",58.48,59.09,58.330002,58.380001,4086000,58.380001
"2017-09-11",59.060001,60.68,58.830002,60.459999,6732700,60.459999
"2017-09-12",60.619999,61.400002,60.029999,61.240002,5374400,61.240002
"2017-09-13",61.240002,61.98,60.599998,61.66,4823100,61.66
"2017-09-14",61.669998,61.669998,60.900002,61.25,4067000,61.25
"2017-09-15",59.799999,60.240002,59.130001,59.799999,10105100,59.799999
"2017-09-18",59.849998,59.98,58.049999,58.110001,6514100,58.110001
"2017-09-19",58.09,58.740002,57.5,57.540001,5330100,57.540001
"2017-09-20",57.580002,58.830002,57.34,58.060001,5521700,58.060001
"2017-09-21",58.18,58.950001,57.700001,58.529999,4222900,58.529999
"2017-09-22",58.560001,59.310001,58.299999,58.799999,4279700,58.799999
"2017-09-25",58.689999,59.48,58.52,59.439999,4728100,59.439999
"2017-09-26",59.560001,60.09,59.299999,59.68,3977200,59.68
"2017-09-27",59.990002,61,59.689999,60.919998,4891300,60.919998
"2017-09-28",60.82,61.889999,60.790001,61.16,4063000,61.16
"2017-09-29",61.220001,61.490002,60.759998,60.880001,3995500,60.880001
"2017-10-02",60.900002,61.099998,59.990002,60.43,4460300,60.43
"2017-10-03",60.380001,64.230003,60.200001,64.139999,6821700,64.139999
"2017-10-04",64.639999,65.779999,64.339996,64.470001,5469400,64.470001
"2017-10-05",64.360001,64.580002,63.720001,64.32,4059900,64.32
"2017-10-06",64.330002,65.980003,64.139999,65.25,3979600,65.25
"2017-10-09",65.260002,65.470001,64.389999,64.699997,2728800,64.699997
"2017-10-10",67.82,69.620003,67.410004,67.720001,10299500,67.720001
"2017-10-11",67.800003,68.760002,67.139999,67.400002,6701100,67.400002
