Date,num_vaccine,Distributor
01/19/2022,0.0,Unk_Manuf
01/20/2021,0.0,Unk_Manuf
01/20/2022,0.0,Unk_Manuf
01/21/2021,0.0,Unk_Manuf
01/21/2022,0.0,Unk_Manuf
01/22/2021,0.0,Unk_Manuf
01/22/2022,0.0,Unk_Manuf
01/23/2021,0.0,Unk_Manuf
01/23/2022,0.0,Unk_Manuf
01/24/2021,0.0,Unk_Manuf
01/24/2022,0.0,Unk_Manuf
01/25/2021,0.0,Unk_Manuf
01/25/2022,0.0,Unk_Manuf
01/25/2023,0.0,Unk_Manuf
01/26/2021,0.0,Unk_Manuf
01/26/2022,0.0,Unk_Manuf
01/27/2021,0.0,Unk_Manuf
01/27/2022,0.0,Unk_Manuf
01/28/2021,0.0,Unk_Manuf
01/28/2022,0.0,Unk_Manuf
01/29/2021,0.0,Unk_Manuf
01/29/2022,0.0,Unk_Manuf
01/30/2021,0.0,Unk_Manuf
01/30/2022,0.0,Unk_Manuf
01/31/2021,0.0,Unk_Manuf
01/31/2022,0.0,Unk_Manuf
02/01/2021,0.0,Unk_Manuf
02/01/2022,0.0,Unk_Manuf
02/01/2023,0.0,Unk_Manuf
02/02/2021,0.0,Unk_Manuf
02/02/2022,0.0,Unk_Manuf
02/03/2021,0.0,Unk_Manuf
02/03/2022,0.0,Unk_Manuf
02/04/2021,0.0,Unk_Manuf
02/04/2022,0.0,Unk_Manuf
02/05/2021,0.0,Unk_Manuf
02/05/2022,0.0,Unk_Manuf
02/06/2021,0.0,Unk_Manuf
02/06/2022,0.0,Unk_Manuf
02/07/2021,0.0,Unk_Manuf
02/07/2022,0.0,Unk_Manuf
02/08/2021,0.0,Unk_Manuf
02/08/2022,0.0,Unk_Manuf
02/09/2021,0.0,Unk_Manuf
02/09/2022,0.0,Unk_Manuf
02/10/2021,0.0,Unk_Manuf
02/10/2022,0.0,Unk_Manuf
02/11/2021,0.0,Unk_Manuf
02/11/2022,0.0,Unk_Manuf
02/12/2021,0.0,Unk_Manuf
02/12/2022,0.0,Unk_Manuf
02/13/2021,0.0,Unk_Manuf
02/13/2022,0.0,Unk_Manuf
02/14/2021,0.0,Unk_Manuf
02/14/2022,0.0,Unk_Manuf
02/15/2021,0.0,Unk_Manuf
02/15/2022,0.0,Unk_Manuf
02/16/2021,0.0,Unk_Manuf
02/16/2022,0.0,Unk_Manuf
02/17/2021,0.0,Unk_Manuf
02/17/2022,0.0,Unk_Manuf
02/18/2021,0.0,Unk_Manuf
02/18/2022,0.0,Unk_Manuf
02/19/2021,0.0,Unk_Manuf
02/19/2022,0.0,Unk_Manuf
02/20/2021,0.0,Unk_Manuf
02/20/2022,0.0,Unk_Manuf
02/21/2021,0.0,Unk_Manuf
02/21/2022,0.0,Unk_Manuf
02/22/2021,0.0,Unk_Manuf
02/22/2022,0.0,Unk_Manuf
02/23/2021,0.0,Unk_Manuf
02/23/2022,0.0,Unk_Manuf
02/24/2021,0.0,Unk_Manuf
02/24/2022,0.0,Unk_Manuf
02/25/2021,0.0,Unk_Manuf
02/25/2022,0.0,Unk_Manuf
02/26/2021,0.0,Unk_Manuf
02/26/2022,0.0,Unk_Manuf
02/27/2021,0.0,Unk_Manuf
02/27/2022,0.0,Unk_Manuf
02/28/2021,0.0,Unk_Manuf
02/28/2022,0.0,Unk_Manuf
03/01/2021,0.0,Unk_Manuf
03/01/2022,0.0,Unk_Manuf
03/02/2021,0.0,Unk_Manuf
03/02/2022,0.0,Unk_Manuf
03/03/2021,0.0,Unk_Manuf
03/03/2022,0.0,Unk_Manuf
03/04/2021,0.0,Unk_Manuf
03/04/2022,0.0,Unk_Manuf
03/05/2021,0.0,Unk_Manuf
03/05/2022,0.0,Unk_Manuf
03/06/2021,0.0,Unk_Manuf
03/06/2022,0.0,Unk_Manuf
03/07/2021,0.0,Unk_Manuf
03/07/2022,0.0,Unk_Manuf
03/08/2021,0.0,Unk_Manuf
03/08/2022,0.0,Unk_Manuf
03/09/2021,0.0,Unk_Manuf
03/09/2022,0.0,Unk_Manuf
03/10/2021,0.0,Unk_Manuf
03/10/2022,0.0,Unk_Manuf
03/11/2021,0.0,Unk_Manuf
03/11/2022,0.0,Unk_Manuf
03/12/2021,0.0,Unk_Manuf
03/12/2022,0.0,Unk_Manuf
03/13/2021,0.0,Unk_Manuf
03/13/2022,0.0,Unk_Manuf
03/14/2021,0.0,Unk_Manuf
03/14/2022,0.0,Unk_Manuf
03/15/2021,0.0,Unk_Manuf
03/15/2022,0.0,Unk_Manuf
03/16/2021,0.0,Unk_Manuf
03/16/2022,0.0,Unk_Manuf
03/17/2021,0.0,Unk_Manuf
03/17/2022,0.0,Unk_Manuf
03/18/2021,0.0,Unk_Manuf
03/18/2022,0.0,Unk_Manuf
03/19/2021,0.0,Unk_Manuf
03/19/2022,0.0,Unk_Manuf
03/20/2021,0.0,Unk_Manuf
03/20/2022,0.0,Unk_Manuf
03/21/2021,0.0,Unk_Manuf
03/21/2022,0.0,Unk_Manuf
03/22/2021,0.0,Unk_Manuf
03/22/2022,0.0,Unk_Manuf
03/23/2021,0.0,Unk_Manuf
03/23/2022,0.0,Unk_Manuf
03/24/2021,0.0,Unk_Manuf
03/24/2022,0.0,Unk_Manuf
03/25/2021,0.0,Unk_Manuf
03/25/2022,0.0,Unk_Manuf
03/26/2021,0.0,Unk_Manuf
03/26/2022,0.0,Unk_Manuf
03/27/2021,0.0,Unk_Manuf
03/27/2022,0.0,Unk_Manuf
03/28/2021,0.0,Unk_Manuf
03/28/2022,0.0,Unk_Manuf
03/29/2021,0.0,Unk_Manuf
03/29/2022,0.0,Unk_Manuf
03/30/2021,0.0,Unk_Manuf
03/30/2022,0.0,Unk_Manuf
03/31/2021,0.0,Unk_Manuf
03/31/2022,0.0,Unk_Manuf
04/01/2021,0.0,Unk_Manuf
04/01/2022,0.0,Unk_Manuf
04/02/2021,0.0,Unk_Manuf
04/02/2022,0.0,Unk_Manuf
04/03/2021,0.0,Unk_Manuf
04/03/2022,0.0,Unk_Manuf
04/04/2021,0.0,Unk_Manuf
04/04/2022,0.0,Unk_Manuf
04/05/2021,0.0,Unk_Manuf
04/05/2022,0.0,Unk_Manuf
04/06/2021,0.0,Unk_Manuf
04/06/2022,0.0,Unk_Manuf
04/07/2021,0.0,Unk_Manuf
04/07/2022,0.0,Unk_Manuf
04/08/2021,0.0,Unk_Manuf
04/08/2022,0.0,Unk_Manuf
04/09/2021,0.0,Unk_Manuf
04/09/2022,0.0,Unk_Manuf
04/10/2021,0.0,Unk_Manuf
04/10/2022,0.0,Unk_Manuf
04/11/2021,0.0,Unk_Manuf
04/11/2022,0.0,Unk_Manuf
04/12/2021,0.0,Unk_Manuf
04/12/2022,0.0,Unk_Manuf
04/13/2021,0.0,Unk_Manuf
04/13/2022,0.0,Unk_Manuf
04/14/2021,0.0,Unk_Manuf
04/14/2022,0.0,Unk_Manuf
04/15/2021,0.0,Unk_Manuf
04/15/2022,0.0,Unk_Manuf
04/16/2021,0.0,Unk_Manuf
04/16/2022,0.0,Unk_Manuf
04/17/2021,0.0,Unk_Manuf
04/17/2022,0.0,Unk_Manuf
04/18/2021,0.0,Unk_Manuf
04/18/2022,0.0,Unk_Manuf
04/19/2021,0.0,Unk_Manuf
04/19/2022,0.0,Unk_Manuf
04/20/2021,0.0,Unk_Manuf
04/20/2022,0.0,Unk_Manuf
04/21/2021,0.0,Unk_Manuf
04/21/2022,0.0,Unk_Manuf
04/22/2021,0.0,Unk_Manuf
04/22/2022,0.0,Unk_Manuf
04/23/2021,0.0,Unk_Manuf
04/23/2022,0.0,Unk_Manuf
04/24/2021,0.0,Unk_Manuf
04/24/2022,0.0,Unk_Manuf
04/25/2021,0.0,Unk_Manuf
04/25/2022,0.0,Unk_Manuf
04/26/2021,0.0,Unk_Manuf
04/26/2022,0.0,Unk_Manuf
04/27/2021,0.0,Unk_Manuf
04/27/2022,0.0,Unk_Manuf
04/28/2021,0.0,Unk_Manuf
04/28/2022,0.0,Unk_Manuf
04/29/2021,0.0,Unk_Manuf
04/29/2022,0.0,Unk_Manuf
04/30/2021,0.0,Unk_Manuf
04/30/2022,0.0,Unk_Manuf
05/01/2021,0.0,Unk_Manuf
05/01/2022,0.0,Unk_Manuf
05/02/2021,0.0,Unk_Manuf
05/02/2022,0.0,Unk_Manuf
05/03/2021,0.0,Unk_Manuf
05/03/2022,0.0,Unk_Manuf
05/04/2021,0.0,Unk_Manuf
05/04/2022,0.0,Unk_Manuf
05/05/2021,0.0,Unk_Manuf
05/05/2022,0.0,Unk_Manuf
05/06/2021,0.0,Unk_Manuf
05/06/2022,0.0,Unk_Manuf
05/07/2021,0.0,Unk_Manuf
05/07/2022,0.0,Unk_Manuf
05/08/2021,0.0,Unk_Manuf
05/08/2022,0.0,Unk_Manuf
05/09/2021,0.0,Unk_Manuf
05/09/2022,0.0,Unk_Manuf
05/10/2021,0.0,Unk_Manuf
05/10/2022,0.0,Unk_Manuf
05/11/2021,0.0,Unk_Manuf
05/11/2022,0.0,Unk_Manuf
05/12/2021,0.0,Unk_Manuf
05/12/2022,0.0,Unk_Manuf
05/13/2021,0.0,Unk_Manuf
05/13/2022,0.0,Unk_Manuf
05/14/2021,0.0,Unk_Manuf
05/14/2022,0.0,Unk_Manuf
05/15/2021,0.0,Unk_Manuf
05/15/2022,0.0,Unk_Manuf
05/16/2021,0.0,Unk_Manuf
05/16/2022,0.0,Unk_Manuf
05/17/2021,0.0,Unk_Manuf
05/17/2022,0.0,Unk_Manuf
05/18/2021,0.0,Unk_Manuf
05/18/2022,0.0,Unk_Manuf
05/19/2021,0.0,Unk_Manuf
05/19/2022,0.0,Unk_Manuf
05/20/2021,0.0,Unk_Manuf
05/20/2022,0.0,Unk_Manuf
05/21/2021,0.0,Unk_Manuf
05/21/2022,0.0,Unk_Manuf
05/22/2021,0.0,Unk_Manuf
05/22/2022,0.0,Unk_Manuf
05/23/2021,0.0,Unk_Manuf
05/23/2022,0.0,Unk_Manuf
05/24/2021,0.0,Unk_Manuf
05/24/2022,0.0,Unk_Manuf
05/25/2021,0.0,Unk_Manuf
05/25/2022,0.0,Unk_Manuf
05/26/2021,0.0,Unk_Manuf
05/26/2022,0.0,Unk_Manuf
05/27/2021,0.0,Unk_Manuf
05/27/2022,0.0,Unk_Manuf
05/28/2021,0.0,Unk_Manuf
05/28/2022,0.0,Unk_Manuf
05/29/2021,0.0,Unk_Manuf
05/29/2022,0.0,Unk_Manuf
05/30/2021,0.0,Unk_Manuf
05/30/2022,0.0,Unk_Manuf
05/31/2021,0.0,Unk_Manuf
05/31/2022,0.0,Unk_Manuf
06/01/2021,0.0,Unk_Manuf
06/01/2022,6000.0,Unk_Manuf
06/02/2021,0.0,Unk_Manuf
06/02/2022,6000.0,Unk_Manuf
06/03/2021,0.0,Unk_Manuf
06/03/2022,6000.0,Unk_Manuf
06/04/2021,0.0,Unk_Manuf
06/04/2022,17400.0,Unk_Manuf
06/05/2021,0.0,Unk_Manuf
06/05/2022,17400.0,Unk_Manuf
06/06/2021,0.0,Unk_Manuf
06/06/2022,17400.0,Unk_Manuf
06/07/2021,0.0,Unk_Manuf
06/07/2022,27600.0,Unk_Manuf
06/08/2021,0.0,Unk_Manuf
06/08/2022,37800.0,Unk_Manuf
06/09/2021,0.0,Unk_Manuf
06/09/2022,38100.0,Unk_Manuf
06/10/2021,0.0,Unk_Manuf
06/10/2022,40800.0,Unk_Manuf
06/11/2021,0.0,Unk_Manuf
06/11/2022,40800.0,Unk_Manuf
06/12/2021,0.0,Unk_Manuf
06/12/2022,40800.0,Unk_Manuf
06/13/2021,0.0,Unk_Manuf
06/13/2022,41100.0,Unk_Manuf
06/14/2021,0.0,Unk_Manuf
06/14/2022,44100.0,Unk_Manuf
06/15/2021,0.0,Unk_Manuf
06/15/2022,45300.0,Unk_Manuf
06/16/2021,0.0,Unk_Manuf
06/16/2022,45300.0,Unk_Manuf
06/17/2021,0.0,Unk_Manuf
06/18/2021,0.0,Unk_Manuf
06/19/2021,0.0,Unk_Manuf
06/20/2021,0.0,Unk_Manuf
06/21/2021,0.0,Unk_Manuf
06/22/2021,0.0,Unk_Manuf
06/22/2022,59000.0,Unk_Manuf
06/23/2021,0.0,Unk_Manuf
06/24/2021,4950.0,Unk_Manuf
06/25/2021,4950.0,Unk_Manuf
06/26/2021,6300.0,Unk_Manuf
06/27/2021,6300.0,Unk_Manuf
06/28/2021,6300.0,Unk_Manuf
06/29/2021,7650.0,Unk_Manuf
06/29/2022,0.0,Unk_Manuf
06/30/2021,7650.0,Unk_Manuf
07/01/2021,7650.0,Unk_Manuf
07/02/2021,7650.0,Unk_Manuf
07/03/2021,9450.0,Unk_Manuf
07/04/2021,9450.0,Unk_Manuf
07/05/2021,9450.0,Unk_Manuf
07/06/2021,9450.0,Unk_Manuf
07/06/2022,0.0,Unk_Manuf
07/07/2021,10800.0,Unk_Manuf
07/08/2021,0.0,Unk_Manuf
07/09/2021,0.0,Unk_Manuf
07/10/2021,0.0,Unk_Manuf
07/11/2021,0.0,Unk_Manuf
07/12/2021,0.0,Unk_Manuf
07/13/2021,0.0,Unk_Manuf
07/13/2022,0.0,Unk_Manuf
07/14/2021,10350.0,Unk_Manuf
07/15/2021,10350.0,Unk_Manuf
07/16/2021,10350.0,Unk_Manuf
07/17/2021,10350.0,Unk_Manuf
07/18/2021,10350.0,Unk_Manuf
07/19/2021,10350.0,Unk_Manuf
07/20/2021,19350.0,Unk_Manuf
07/20/2022,0.0,Unk_Manuf
07/21/2021,19350.0,Unk_Manuf
07/22/2021,19350.0,Unk_Manuf
07/23/2021,19350.0,Unk_Manuf
07/24/2021,19350.0,Unk_Manuf
07/25/2021,19350.0,Unk_Manuf
07/26/2021,19350.0,Unk_Manuf
07/27/2021,19350.0,Unk_Manuf
07/27/2022,0.0,Unk_Manuf
07/28/2021,19350.0,Unk_Manuf
07/29/2021,19350.0,Unk_Manuf
07/30/2021,19350.0,Unk_Manuf
07/31/2021,19350.0,Unk_Manuf
08/01/2021,19350.0,Unk_Manuf
08/02/2021,19350.0,Unk_Manuf
08/03/2021,19350.0,Unk_Manuf
08/03/2022,0.0,Unk_Manuf
08/04/2021,19350.0,Unk_Manuf
08/05/2021,19350.0,Unk_Manuf
08/06/2021,19350.0,Unk_Manuf
08/07/2021,19350.0,Unk_Manuf
08/08/2021,19350.0,Unk_Manuf
08/09/2021,19350.0,Unk_Manuf
08/10/2021,19350.0,Unk_Manuf
08/10/2022,100.0,Unk_Manuf
08/11/2021,19350.0,Unk_Manuf
08/12/2021,19350.0,Unk_Manuf
08/13/2021,19350.0,Unk_Manuf
08/14/2021,19350.0,Unk_Manuf
08/15/2021,19350.0,Unk_Manuf
08/16/2021,19350.0,Unk_Manuf
08/17/2021,19350.0,Unk_Manuf
08/17/2022,17100.0,Unk_Manuf
08/18/2021,19350.0,Unk_Manuf
08/19/2021,19350.0,Unk_Manuf
08/20/2021,19350.0,Unk_Manuf
08/21/2021,19350.0,Unk_Manuf
08/22/2021,19350.0,Unk_Manuf
08/23/2021,19350.0,Unk_Manuf
08/24/2021,19350.0,Unk_Manuf
08/24/2022,0.0,Unk_Manuf
08/25/2021,19350.0,Unk_Manuf
08/26/2021,19350.0,Unk_Manuf
08/27/2021,19350.0,Unk_Manuf
08/28/2021,19350.0,Unk_Manuf
08/29/2021,19350.0,Unk_Manuf
08/30/2021,19350.0,Unk_Manuf
08/31/2021,19350.0,Unk_Manuf
08/31/2022,0.0,Unk_Manuf
09/01/2021,19350.0,Unk_Manuf
09/02/2021,19350.0,Unk_Manuf
09/03/2021,19350.0,Unk_Manuf
09/04/2021,19350.0,Unk_Manuf
09/05/2021,19350.0,Unk_Manuf
09/06/2021,19350.0,Unk_Manuf
09/07/2021,19350.0,Unk_Manuf
09/07/2022,0.0,Unk_Manuf
09/08/2021,19350.0,Unk_Manuf
09/09/2021,19350.0,Unk_Manuf
09/10/2021,19350.0,Unk_Manuf
09/11/2021,19350.0,Unk_Manuf
09/12/2021,19350.0,Unk_Manuf
09/13/2021,19350.0,Unk_Manuf
09/14/2021,19350.0,Unk_Manuf
09/14/2022,0.0,Unk_Manuf
09/15/2021,19350.0,Unk_Manuf
09/16/2021,19350.0,Unk_Manuf
09/17/2021,19350.0,Unk_Manuf
09/18/2021,19350.0,Unk_Manuf
09/19/2021,19350.0,Unk_Manuf
09/20/2021,19350.0,Unk_Manuf
09/21/2021,19350.0,Unk_Manuf
09/21/2022,0.0,Unk_Manuf
09/22/2021,19350.0,Unk_Manuf
09/23/2021,19350.0,Unk_Manuf
09/24/2021,19350.0,Unk_Manuf
09/25/2021,19350.0,Unk_Manuf
09/26/2021,19350.0,Unk_Manuf
09/27/2021,19350.0,Unk_Manuf
09/28/2021,19350.0,Unk_Manuf
09/28/2022,0.0,Unk_Manuf
09/29/2021,19350.0,Unk_Manuf
09/30/2021,19350.0,Unk_Manuf
10/01/2021,19350.0,Unk_Manuf
10/02/2021,19350.0,Unk_Manuf
10/03/2021,19350.0,Unk_Manuf
10/04/2021,19350.0,Unk_Manuf
10/05/2021,19350.0,Unk_Manuf
10/05/2022,0.0,Unk_Manuf
10/06/2021,19350.0,Unk_Manuf
10/07/2021,19350.0,Unk_Manuf
10/08/2021,19350.0,Unk_Manuf
10/09/2021,19350.0,Unk_Manuf
10/10/2021,19350.0,Unk_Manuf
10/11/2021,19350.0,Unk_Manuf
10/12/2021,19350.0,Unk_Manuf
10/12/2022,0.0,Unk_Manuf
10/13/2021,19350.0,Unk_Manuf
10/14/2021,19350.0,Unk_Manuf
10/15/2021,19350.0,Unk_Manuf
10/16/2021,19350.0,Unk_Manuf
10/17/2021,19350.0,Unk_Manuf
10/18/2021,19350.0,Unk_Manuf
10/19/2021,19350.0,Unk_Manuf
10/19/2022,0.0,Unk_Manuf
10/20/2021,19350.0,Unk_Manuf
10/21/2021,19350.0,Unk_Manuf
10/22/2021,19350.0,Unk_Manuf
10/23/2021,19350.0,Unk_Manuf
10/24/2021,19350.0,Unk_Manuf
10/25/2021,19350.0,Unk_Manuf
10/26/2021,19350.0,Unk_Manuf
10/26/2022,0.0,Unk_Manuf
10/27/2021,19350.0,Unk_Manuf
10/28/2021,19350.0,Unk_Manuf
10/29/2021,19350.0,Unk_Manuf
10/30/2021,19350.0,Unk_Manuf
10/31/2021,19350.0,Unk_Manuf
11/01/2021,19350.0,Unk_Manuf
11/02/2021,712650.0,Unk_Manuf
11/02/2022,0.0,Unk_Manuf
11/03/2021,5756650.0,Unk_Manuf
11/04/2021,8947750.0,Unk_Manuf
11/05/2021,12350050.0,Unk_Manuf
11/06/2021,14226250.0,Unk_Manuf
11/07/2021,16617250.0,Unk_Manuf
11/08/2021,16632850.0,Unk_Manuf
11/09/2021,0.0,Unk_Manuf
11/09/2022,0.0,Unk_Manuf
11/10/2021,0.0,Unk_Manuf
11/11/2021,0.0,Unk_Manuf
11/12/2021,0.0,Unk_Manuf
11/13/2021,0.0,Unk_Manuf
11/14/2021,0.0,Unk_Manuf
11/15/2021,0.0,Unk_Manuf
11/16/2021,0.0,Unk_Manuf
11/16/2022,0.0,Unk_Manuf
11/17/2021,0.0,Unk_Manuf
11/18/2021,0.0,Unk_Manuf
11/19/2021,0.0,Unk_Manuf
11/20/2021,0.0,Unk_Manuf
11/21/2021,0.0,Unk_Manuf
11/22/2021,0.0,Unk_Manuf
11/23/2021,0.0,Unk_Manuf
11/23/2022,0.0,Unk_Manuf
11/24/2021,0.0,Unk_Manuf
11/25/2021,0.0,Unk_Manuf
11/26/2021,0.0,Unk_Manuf
11/27/2021,0.0,Unk_Manuf
11/28/2021,0.0,Unk_Manuf
11/29/2021,0.0,Unk_Manuf
11/30/2021,0.0,Unk_Manuf
11/30/2022,0.0,Unk_Manuf
12/01/2021,0.0,Unk_Manuf
12/02/2021,0.0,Unk_Manuf
12/03/2021,0.0,Unk_Manuf
12/04/2021,0.0,Unk_Manuf
12/05/2021,0.0,Unk_Manuf
12/06/2021,0.0,Unk_Manuf
12/07/2021,0.0,Unk_Manuf
12/07/2022,0.0,Unk_Manuf
12/08/2021,0.0,Unk_Manuf
12/09/2021,0.0,Unk_Manuf
12/10/2021,0.0,Unk_Manuf
12/11/2021,0.0,Unk_Manuf
12/12/2021,0.0,Unk_Manuf
12/13/2020,0.0,Unk_Manuf
12/13/2021,0.0,Unk_Manuf
12/14/2020,0.0,Unk_Manuf
12/14/2021,0.0,Unk_Manuf
12/14/2022,9800.0,Unk_Manuf
12/15/2020,0.0,Unk_Manuf
12/15/2021,0.0,Unk_Manuf
12/16/2020,0.0,Unk_Manuf
12/16/2021,0.0,Unk_Manuf
12/17/2020,0.0,Unk_Manuf
12/17/2021,0.0,Unk_Manuf
12/18/2020,0.0,Unk_Manuf
12/18/2021,0.0,Unk_Manuf
12/19/2020,0.0,Unk_Manuf
12/19/2021,0.0,Unk_Manuf
12/20/2020,0.0,Unk_Manuf
12/20/2021,0.0,Unk_Manuf
12/21/2020,0.0,Unk_Manuf
12/21/2021,0.0,Unk_Manuf
12/21/2022,2125500.0,Unk_Manuf
12/22/2020,0.0,Unk_Manuf
12/22/2021,0.0,Unk_Manuf
12/23/2020,0.0,Unk_Manuf
12/23/2021,0.0,Unk_Manuf
12/24/2020,0.0,Unk_Manuf
12/24/2021,0.0,Unk_Manuf
12/25/2020,0.0,Unk_Manuf
12/25/2021,0.0,Unk_Manuf
12/26/2020,0.0,Unk_Manuf
12/26/2021,0.0,Unk_Manuf
12/27/2020,0.0,Unk_Manuf
12/27/2021,0.0,Unk_Manuf
12/28/2020,0.0,Unk_Manuf
12/28/2021,0.0,Unk_Manuf
12/28/2022,0.0,Unk_Manuf
12/29/2020,0.0,Unk_Manuf
12/29/2021,0.0,Unk_Manuf
12/30/2020,0.0,Unk_Manuf
12/30/2021,0.0,Unk_Manuf
12/31/2020,0.0,Unk_Manuf
12/31/2021,0.0,Unk_Manuf
